Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Water Temperature (C),date,Upwelling Index,ONI
0.0,0.0,7.45596,16.756,0.0,0.22,0.0,7.69773,0.49371499999999996,1.43801,0.0,0.0,14900.0,12.1809,13.0,2011-05-09,142.5,-0.5
0.0,0.0,4.44,10.76,0.0,0.0,0.0,1.59,0.7844874567901234,0.66,38998.0,23399.0,5200.0,5.18,17.0,2011-05-09,154.0,-0.5
0.0,0.0,3.4989,6.3,468.0,0.0,0.0,2.3402,0.291488,0.663809,0.0,467.5,0.0,5.39245,15.5,2011-05-09,142.5,-0.5
23.727448979591838,470.7155963302752,0.52,2.5,445.7923444976077,0.0,4326.09693877551,0.19,0.0,0.31,15051.808163265305,57505.85051020408,44554.99541284404,0.0,16.1,2011-05-12,122.0,-0.5
0.0,0.0,1.16,1.46,0.0,0.0,0.0,0.27,0.06,0.24,10800.0,21200.0,2400.0,3.81,17.1,2011-05-16,86.0,-0.5
0.0,0.0,9.44,11.1,0.0,0.4,0.0,12.109,0.449,1.923,0.0,0.0,7500.0,20.283,13.0,2011-05-16,24.5,-0.5
0.0,31198.0,1.96,3.83,0.0,0.0,0.0,2.63,0.16,0.54,46797.0,0.0,15599.0,7.7,16.5,2011-05-16,86.0,-0.5
0.0,0.0,5.15929,3.05819,0.0,0.19,0.0,12.0333,0.28081500000000004,1.3091,0.0,0.0,7200.0,14.1865,14.0,2011-05-16,24.5,-0.5
0.0,0.0,3.8757300000000003,4.871630857142859,224.4,0.0,0.0,1.8591,0.195829,0.898433,1234.2,0.0,0.0,8.88641,16.0,2011-05-16,24.5,-0.5
0.0,0.0,8.75841350230415,0.72,0.0,0.0,0.0,0.0,0.7844874567901234,0.51,0.0,0.0,0.0,6.57,14.0,2011-05-20,132.0,-0.5
2400.0,800.0,0.59,1.83,0.0,0.0,400.0,0.59,0.04,0.29,21200.0,14800.0,0.0,5.28,17.4,2011-05-22,264.0,-0.5
0.0,0.0,1.25,2.77,0.0,0.0,0.0,0.35,0.7844874567901234,0.26,15599.0,5200.0,0.0,3.54,18.0,2011-05-23,272.0,-0.5
250.58,0.0,5.6163099999999995,1.0,1982.2,0.0,0.0,4.43133,0.24410500000000002,0.697216,4600.2,374.0,0.0,11.9335,16.5,2011-05-23,259.5,-0.5
0.0,0.0,12.2976,4.929880000000001,0.0,2.49,0.0,4.04691,0.306148,0.822385,0.0,0.0,140800.0,4.67664,15.0,2011-05-23,259.5,-0.5
0.0,0.0,3.05262,2.0,2244.0,0.0,0.0,3.80615,0.255716,0.6954779999999999,14960.0,6470.2,0.0,11.3042,16.5,2011-05-30,73.5,-0.5
0.0,0.0,1.03,9.03,0.0,0.11,0.0,5.98,0.17,0.57,34665.0,5858320.0,207988.0,7.03,15.0,2011-05-31,145.0,-0.5
0.0,0.0,6.617,0.77,0.0,0.28,0.0,19.94,0.379,2.054,0.0,145900.0,235700.0,27.733,15.0,2011-05-31,90.5,-0.5
0.0,0.0,2.1685,10.829,0.0,4.2,0.0,6.04001,0.3506,0.773131,0.0,137300.0,230600.0,11.1248,14.5,2011-05-31,90.5,-0.5
0.0,0.0,6.170833925581393,21.25,0.0,0.0,0.0,0.0,0.31565376875000006,0.28,0.0,0.0,0.0,13.0,14.0,2011-06-03,-7.0,-0.4
0.0,0.0,0.8,8.79,0.0,0.05,0.0,1.2195392051282048,0.31565376875000006,0.12,90995.0,1312920.0,142991.0,1.09,17.5,2011-06-06,100.0,-0.4
400.0,0.0,1.46,2.59,800.0,0.26,6000.0,0.15,0.05,0.33,22000.0,484800.0,30400.0,0.66,17.7,2011-06-06,100.0,-0.4
0.0,0.0,4.426,2.19,0.0,0.2,0.0,1.122,0.211,0.744,0.0,26700.0,115700.0,5.053,15.0,2011-06-06,86.5,-0.4
0.0,0.0,1.9765700000000002,3.7935,0.0,0.68,0.0,0.022146000000000002,0.139533,0.311111,0.0,33300.0,90000.0,0.817671,15.0,2011-06-06,86.5,-0.4
0.0,0.0,1.5680399999999999,2.0,0.0,0.048,0.0,0.9680030000000001,0.153661,0.49217,9724.0,28424.0,0.0,3.52884,17.5,2011-06-06,86.5,-0.4
0.0,0.0,6.170833925581393,8.43,0.0,0.0,0.0,0.0,0.31565376875000006,0.18,0.0,0.0,0.0,5.88,14.0,2011-06-10,253.0,-0.4
800.0,0.0,0.65,2.15,800.0,0.0,0.0,0.01,0.0,0.19,11200.0,37600.0,6400.0,3.28,16.9,2011-06-12,159.0,-0.4
0.0,0.0,0.64,2.53,0.0,0.0,0.0,1.2195392051282048,0.31565376875000006,0.13,23399.0,2600.0,0.0,5.963902827751196,19.0,2011-06-13,124.0,-0.4
0.0,0.0,18.845,0.49,0.0,0.27,0.0,0.244,0.05,0.238,900.0,5100.0,15000.0,0.81,16.0,2011-06-13,131.0,-0.4
0.0,0.0,4.22998,1.1631200000000002,0.0,0.74,0.0,0.86695,0.078137,0.365268,900.0,4500.0,39700.0,1.76816,16.0,2011-06-13,131.0,-0.4
0.0,0.0,2.7088400000000004,3.9731944019138754,0.0,0.0,0.0,0.6363850000000001,0.121583,0.306048,42748.0,85496.0,0.0,2.45529,17.0,2011-06-13,131.0,-0.4
0.0,0.0,3.8642800000000004,3.0,374.0,0.0,0.0,2.18835,0.24945100000000003,0.442079,8602.0,12342.0,0.0,3.91286,19.5,2011-06-18,181.5,-0.4
0.0,0.0,13.01,1.57,0.0,0.74,0.0,1.731,0.326,1.878,0.0,9000.0,50000.0,8.717,15.5,2011-06-20,52.0,-0.4
0.0,0.0,8.79997,2.70725,0.0,2.31,0.0,0.399838,0.185001,0.564623,0.0,13500.0,102500.0,1.80236,15.5,2011-06-20,52.0,-0.4
800.0,0.0,0.66,1.76,800.0,0.0,0.0,0.04,0.0,0.15,58400.0,2800.0,0.0,3.65,19.1,2011-06-21,72.0,-0.4
0.0,0.0,1.31,0.54,2600.0,0.0,0.0,1.2195392051282048,0.31565376875000006,0.23,15599.0,0.0,0.0,1.24,19.5,2011-06-21,72.0,-0.4
0.0,0.0,6.170833925581393,0.96,0.0,0.0,0.0,0.0,0.31565376875000006,0.35,0.0,0.0,0.0,7.71,16.0,2011-06-24,226.0,-0.4
0.0,0.0,4.861,1.91,1800.0,0.0,0.0,0.665,0.186,0.826,5900.0,0.0,0.0,5.362,17.0,2011-06-27,142.0,-0.4
0.0,0.0,3.63416,1.87168,1000.0,0.053,0.0,0.214704,0.181929,0.584397,2800.0,0.0,0.0,2.7965400000000002,18.0,2011-06-27,142.0,-0.4
0.0,2600.0,11.7,2.35,0.0,0.0,0.0,0.22,0.31565376875000006,0.16,23399.0,12999.0,18199.0,1.91,20.0,2011-06-27,151.0,-0.4
748.0,0.0,1.50709,3.9731944019138754,374.0,0.0,0.0,1.02016,0.684284,0.167971,7106.0,2618.0,0.0,3.97534,20.5,2011-06-27,142.0,-0.4
400.0,0.0,0.29,2.99,0.0,0.0,0.0,0.09,0.0,0.21,1200.0,11600.0,0.0,0.0,19.6,2011-06-27,151.0,-0.4
0.0,6397.0,9.586894014218004,9.9,0.0,0.04,0.0,0.0,0.313841288590604,0.37,0.0,0.0,14926.0,13.42,16.0,2011-07-01,149.0,-0.5
0.0,0.0,5.129,1.59,4800.0,0.0,0.0,1.0716657199999995,0.313841288590604,0.236,98800.0,0.0,0.0,3.711,19.0,2011-07-05,35.0,-0.5
0.0,0.0,6.91758,1.0946,0.0,0.0,0.0,1.0716657199999995,0.0,0.28319,9000.0,0.0,0.0,3.4801,21.0,2011-07-05,35.0,-0.5
2600.0,0.0,17.9,2.58,0.0,0.0,2600.0,1.0716657199999995,0.313841288590604,0.17,7800.0,10399.0,0.0,3.9,23.0,2011-07-05,30.0,-0.5
0.0,0.0,5.323,8.04,2800.0,0.0,0.0,1.0716657199999995,0.313841288590604,0.26,905600.0,0.0,0.0,8.323,18.5,2011-07-11,173.0,-0.5
0.0,0.0,6.578289999999999,4.0943,0.0,0.06,0.0,1.0716657199999995,0.0,0.5724060000000001,180900.0,0.0,0.0,5.872719999999999,17.0,2011-07-11,173.0,-0.5
0.0,0.0,31.6,2.06,0.0,0.0,2600.0,1.0716657199999995,0.313841288590604,0.22,2600.0,5200.0,0.0,3.79,20.0,2011-07-11,163.0,-0.5
0.0,0.0,1.02011,4.023177703349279,0.0,0.0,0.0,0.510366,0.313841288590604,0.351472,4114.0,1496.0,0.0,6.67293,19.5,2011-07-11,173.0,-0.5
1600.0,0.0,1.85,1.72,0.0,0.0,0.0,0.18,0.08,0.22,1200.0,48400.0,400.0,3.52,20.2,2011-07-12,182.0,-0.5
0.0,0.0,4.96,3.19,0.0,0.05,0.0,8.05,0.41,1.05,0.0,38382.0,6397.0,16.35,17.0,2011-07-15,122.0,-0.5
0.0,0.0,4.224,8.51,1700.0,0.0,0.0,1.0716657199999995,0.313841288590604,0.621,229000.0,0.0,0.0,12.274,18.0,2011-07-18,113.5,-0.5
0.0,0.0,11.9,2.73,0.0,0.0,10399.0,1.0716657199999995,0.313841288590604,0.28,2600.0,64996.0,12999.0,4.4,20.5,2011-07-18,144.0,-0.5
0.0,0.0,2.3224099999999996,2.02766,0.0,1.07,0.0,1.0716657199999995,0.0,0.447143,22900.0,70200.0,56800.0,5.4187,19.0,2011-07-18,113.5,-0.5
400.0,0.0,0.06,1.96,0.0,0.0,0.0,0.17,0.07,0.19,1200.0,34800.0,0.0,2.53,21.0,2011-07-18,144.0,-0.5
0.0,0.0,3.556,4.023177703349279,0.0,0.055,0.0,1.43373,0.313841288590604,0.549516,3740.0,30294.0,0.0,5.351,20.5,2011-07-18,113.5,-0.5
0.0,0.0,9.162,3.99,0.0,0.34,0.0,1.0716657199999995,0.313841288590604,0.258,49200.0,153700.0,26700.0,2.071,17.0,2011-07-25,174.0,-0.5
0.0,0.0,4.24139,2.3618799999999998,0.0,0.26,0.0,1.0716657199999995,0.0,0.465159,9900.0,50600.0,21100.0,2.38063,19.0,2011-07-25,174.0,-0.5
10399.0,2600.0,28.5,2.15,0.0,0.0,2600.0,1.0716657199999995,0.313841288590604,0.25,20799.0,57197.0,70196.0,3.91,21.0,2011-07-25,135.0,-0.5
400.0,0.0,0.7,2.34,0.0,0.0,800.0,0.13,0.06,0.14,4400.0,21200.0,2800.0,2.65,21.3,2011-07-25,135.0,-0.5
374.0,374.0,3.47744,4.0,0.0,0.043,0.0,1.5994,0.313841288590604,0.473624,6732.0,1496.0,29546.0,2.5439599999999998,21.0,2011-07-25,174.0,-0.5
0.0,0.0,1.79,7.39,0.0,0.79,0.0,1.65,0.16,0.47,14926.0,36249.0,81028.0,5.97,17.0,2011-07-29,50.0,-0.5
5200.0,0.0,27.9,3.04,0.0,0.0,2600.0,0.98,0.34133116993464047,0.34,10399.0,62396.0,12999.0,2.87,16.5,2011-08-01,74.0,-0.7
1600.0,0.0,0.45,1.5,400.0,0.0,0.0,0.34,0.07,0.28,2800.0,8000.0,0.0,3.11,17.8,2011-08-01,74.0,-0.7
0.0,0.0,4.848,3.01,0.0,0.048,0.0,0.573,0.34133116993464047,0.751,32200.0,27500.0,0.0,5.453,17.0,2011-08-01,70.5,-0.7
0.0,0.0,2.30405,2.7183900000000003,3300.0,0.1,0.0,1.0773083387096776,0.0,0.42077700000000007,24900.0,15200.0,11600.0,2.55629,18.0,2011-08-01,70.5,-0.7
374.0,0.0,7.77515,1.0,0.0,0.0,0.0,0.162968,0.34133116993464047,0.32412399999999997,1496.0,0.0,1496.0,3.26247,21.5,2011-08-01,70.5,-0.7
0.0,0.0,1.646,3.57,0.0,0.29,0.0,0.415,0.34133116993464047,0.331,19300.0,24900.0,0.0,7.992,17.5,2011-08-08,155.5,-0.7
0.0,0.0,1.32277,2.91893,0.0,0.0,0.0,1.0773083387096776,0.0,0.42908100000000005,11700.0,18700.0,23800.0,3.36485,17.0,2011-08-08,155.5,-0.7
0.0,0.0,12.9,2.48,0.0,0.0,0.0,1.0773083387096776,0.34133116993464047,0.2,5200.0,59796.0,28598.0,6.4770167584541065,18.5,2011-08-08,124.0,-0.7
0.0,0.0,0.89,1.07,0.0,0.0,1200.0,0.17,0.06,0.24,8800.0,3600.0,0.0,2.73,18.6,2011-08-08,124.0,-0.7
0.0,0.0,5.05728,3.693195035874438,0.0,0.0,0.0,0.354477,0.34133116993464047,0.396928,935.0,1402.0,0.0,6.18909,21.5,2011-08-08,155.5,-0.7
0.0,0.0,2.92,14.26,0.0,0.21,0.0,4.43,0.3,0.87,0.0,95954.0,70366.0,12.07,17.0,2011-08-12,148.0,-0.7
0.0,0.0,10.1,1.24,0.0,0.0,2600.0,1.0773083387096776,0.34133116993464047,0.22,5200.0,0.0,0.0,1.85,20.5,2011-08-15,82.0,-0.7
0.0,0.0,0.14,2.41,400.0,0.0,800.0,0.02,0.03,0.15,800.0,42800.0,0.0,1.27,20.2,2011-08-15,82.0,-0.7
0.0,0.0,1.643,5.13,3200.0,0.051,0.0,1.0773083387096776,0.34133116993464047,0.344,15000.0,2300.0,8300.0,3.647,17.0,2011-08-15,109.0,-0.7
0.0,0.0,4.32068,2.30618,0.0,0.8,0.0,1.0773083387096776,0.0,0.537926,5100.0,0.0,40100.0,4.22275,17.0,2011-08-15,109.0,-0.7
0.0,0.0,4.82187,4.0,0.0,0.063,0.0,0.409288,0.34133116993464047,0.634867,2244.0,0.0,0.0,3.5562699999999996,20.0,2011-08-15,109.0,-0.7
0.0,0.0,10.504,1.29,800.0,0.054,0.0,0.579,0.34133116993464047,0.823,3000.0,4700.0,3700.0,9.144,17.5,2011-08-22,117.5,-0.7
0.0,0.0,0.0,1.0,0.0,0.0,800.0,0.14,0.0,0.29,8400.0,3200.0,0.0,2.02,20.0,2011-08-22,145.0,-0.7
0.0,0.0,1.15937,2.07222,700.0,0.13,0.0,1.0773083387096776,0.0,0.39587100000000003,21800.0,8800.0,1200.0,3.14703,18.5,2011-08-22,117.5,-0.7
0.0,0.0,77.0,1.66,0.0,0.0,0.0,1.0773083387096776,0.34133116993464047,0.17,0.0,0.0,0.0,6.4770167584541065,21.0,2011-08-22,145.0,-0.7
748.0,0.0,5.009440000000001,3.693195035874438,0.0,0.0,0.0,0.509598,0.34133116993464047,0.526184,7480.0,0.0,0.0,3.0160400000000003,21.0,2011-08-22,117.5,-0.7
0.0,0.0,4.627,2.24,1300.0,0.0,0.0,0.946,0.34133116993464047,0.988,65100.0,39000.0,4700.0,8.757,16.0,2011-08-29,126.0,-0.7
0.0,0.0,1.47702,5.68189,0.0,0.62,0.0,1.0773083387096776,0.0,0.596242,1800.0,58400.0,25700.0,2.7616400000000003,17.0,2011-08-29,126.0,-0.7
0.0,0.0,0.0,1.37,0.0,0.0,2800.0,0.13,0.0,0.28,3200.0,2800.0,0.0,3.49,20.8,2011-08-29,84.0,-0.7
0.0,0.0,2.44,2.06,0.0,0.0,15599.0,0.22,0.34133116993464047,0.3,0.0,0.0,0.0,4.29,19.5,2011-08-29,84.0,-0.7
0.0,0.0,1.13287,3.693195035874438,0.0,0.0,0.0,0.065728,0.34133116993464047,0.32124,1496.0,0.0,0.0,2.70342,23.0,2011-08-29,126.0,-0.7
0.0,0.0,3.2,2.13,2132.0,0.42,0.0,1.61,0.07,0.56,6397.0,57572.0,14926.0,3.11,17.0,2011-08-29,168.0,-0.7
0.0,0.0,2.65428,1.0,0.0,0.047,1496.0,0.385587,0.2832927124183007,0.47195200000000004,10098.0,748.0,2618.0,3.40741,19.5,2011-09-04,87.0,-0.9
400.0,0.0,0.25,6.67,400.0,0.0,76400.0,0.06,0.2,0.42,20400.0,1200.0,0.0,5.78,17.6,2011-09-05,43.0,-0.9
0.0,0.0,9.488,1.12,600.0,0.0,0.0,2.12,0.2832927124183007,1.155,3300.0,5000.0,0.0,8.087,16.5,2011-09-06,22.5,-0.9
0.0,0.0,1.75223,1.47061,0.0,0.0,0.0,1.1659958586387438,0.0,0.347946,2100.0,6400.0,9600.0,1.3498299999999999,17.0,2011-09-06,22.5,-0.9
0.0,0.0,2.53,3.81,2600.0,0.0,142991.0,1.1659958586387438,0.2832927124183007,0.27,2600.0,18199.0,12999.0,6.0,18.0,2011-09-07,33.0,-0.9
0.0,0.0,0.0,2.19,0.0,0.0,14000.0,0.1,0.0,0.31,2400.0,21200.0,0.0,3.65,17.9,2011-09-12,43.0,-0.9
0.0,0.0,0.77,1.25,0.0,0.0,67596.0,1.1659958586387438,0.2832927124183007,0.2,12999.0,41598.0,0.0,2.15,20.0,2011-09-12,43.0,-0.9
0.0,636.8844444444444,2.43,1.85,0.0,0.0,0.0,0.98,0.07,0.45,0.0,0.0,0.0,3.3,18.0,2011-09-14,98.0,-0.9
0.0,0.0,4.488,1.94,1000.0,0.0,0.0,0.274,0.2832927124183007,0.432,4400.0,0.0,0.0,2.896,17.5,2011-09-15,152.0,-0.9
0.0,0.0,2.88964,2.0388,700.0,0.0,0.0,1.1659958586387438,0.0,0.447974,4800.0,3400.0,0.0,2.15777,17.0,2011-09-15,152.0,-0.9
0.0,0.0,2.42,7.55,900.0,0.051,700.0,1.1659958586387438,0.2832927124183007,0.491,22200.0,0.0,0.0,3.354,17.0,2011-09-19,37.5,-0.9
0.0,0.0,2.7511799999999997,2.6738299999999997,0.0,0.19,1000.0,1.1659958586387438,0.0,0.45709700000000003,5600.0,0.0,0.0,2.79528,17.0,2011-09-19,37.5,-0.9
0.0,0.0,1.11,2.6,0.0,0.0,301582.0,1.1659958586387438,0.2832927124183007,0.23,5200.0,0.0,0.0,1.48,19.0,2011-09-19,42.0,-0.9
0.0,0.0,0.0,5.38,400.0,0.0,78400.0,0.15,0.01,0.36,6400.0,800.0,1200.0,2.8,18.0,2011-09-19,42.0,-0.9
0.0,0.0,3.26357,2.0,0.0,0.0,13464.0,0.625505,0.346159,0.384442,5984.0,374.0,0.0,1.7366,19.5,2011-09-19,37.5,-0.9
0.0,0.0,0.0,43.92,1600.0,0.0,1252000.0,0.13,0.01,0.26,17600.0,3600.0,0.0,5.02,16.6,2011-09-26,109.0,-0.9
0.0,0.0,7.407,2.36,1114.0,0.069,371.0,0.519,0.2832927124183007,0.423,5198.0,0.0,4084.0,3.335,17.0,2011-09-26,94.0,-0.9
0.0,0.0,1.73738,2.02208,700.0,0.0,0.0,1.1659958586387438,0.0,0.377268,24700.0,0.0,0.0,2.63911,18.0,2011-09-26,94.0,-0.9
0.0,0.0,1.9696900000000002,5.0,374.0,0.0,28424.0,0.354984,0.11689000000000001,0.318642,1870.0,0.0,0.0,2.30897,22.3,2011-09-26,94.0,-0.9
0.0,0.0,2.22,0.14,0.0,0.0,15599.0,1.1659958586387438,0.2832927124183007,0.2,7800.0,0.0,0.0,3.59,19.0,2011-09-27,21.0,-0.9
0.0,0.0,1.89,3.31,0.0,0.0,0.0,3.14,0.24,0.65,0.0,0.0,0.0,11.01,17.0,2011-09-27,55.0,-0.9
0.0,0.0,0.0,48.14,800.0,0.0,1490400.0,0.06,0.0,0.15,14000.0,1200.0,0.0,6.81,17.6,2011-10-03,131.0,-1.1
0.0,0.0,3.921,2.81,0.0,0.0,743.0,0.398,0.20443788535031837,0.631,13365.0,3713.0,5569.0,5.345,20.0,2011-10-03,72.0,-1.1
0.0,0.0,2.01378,2.0,374.0,0.0,2992.0,0.473559,0.08117200000000001,0.424285,2992.0,0.0,748.0,2.95975,20.0,2011-10-03,72.0,-1.1
1007.6029411764706,880.0,1.76,5.21,980.0,0.915077,34882.62745098039,2.0,0.20443788535031837,0.7,16576.024509803923,6878.632352941177,47200.0,9.8,15.1,2011-10-05,69.0,-1.1
0.0,0.0,2.1447599999999998,9.0,374.0,0.0,56848.0,0.642093,0.082085,0.401331,6358.0,0.0,748.0,3.6841699999999995,18.0,2011-10-09,38.5,-1.1
2600.0,0.0,0.93,2.08,0.0,0.04,23399.0,1.455353774358975,0.20443788535031837,0.23,7800.0,10399.0,5200.0,2.44,19.0,2011-10-10,54.0,-1.1
400.0,0.0,0.0,33.77,2000.0,0.0,1298800.0,0.06,0.0,0.19,39600.0,8400.0,0.0,3.94,17.8,2011-10-10,54.0,-1.1
0.0,0.0,2.535,5.48,743.0,0.7,2228.0,3.773,0.20443788535031837,0.583,94300.0,17820.0,86875.0,9.329,15.0,2011-10-10,39.0,-1.1
1007.6029411764706,0.0,3.85,3.45,160.0,0.060326,34882.62745098039,2.51,0.20443788535031837,1.07,16576.024509803923,6878.632352941177,0.0,18.54,15.4,2011-10-12,59.0,-1.1
0.0,0.0,2.28,2.85,0.0,0.04,0.0,10.22,0.58,1.34,0.0,17098.0,0.0,25.17,16.0,2011-10-13,28.0,-1.1
0.0,0.0,17.9,1.4,0.0,0.0,20799.0,0.25,0.11,0.24,0.0,15599.0,0.0,1.64,18.5,2011-10-17,57.0,-1.1
0.0,0.0,0.12,4.73,0.0,0.0,65600.0,0.05,0.04,0.08,1600.0,1200.0,0.0,4.46,17.6,2011-10-17,57.0,-1.1
0.0,0.0,0.621753,2.0,2244.0,0.0,81906.0,0.261221,0.065677,0.288952,2244.0,0.0,0.0,3.8050900000000003,19.0,2011-10-17,38.0,-1.1
0.0,0.0,4.515,2.97,4455.0,0.0,15593.0,0.633,0.20443788535031837,0.572,79449.0,1856.0,0.0,9.454,18.0,2011-10-17,38.0,-1.1
1007.6029411764706,20.0,1.74,13.05,18900.0,0.26109699999999997,34882.62745098039,5.81,0.20443788535031837,0.85,16576.024509803923,6878.632352941177,13450.0,16.35,17.2,2011-10-19,130.0,-1.1
0.0,0.0,1.2,1.7,0.0,0.0,5200.0,0.23,0.20443788535031837,0.17,5200.0,0.0,0.0,1.9,18.0,2011-10-24,64.0,-1.1
2000.0,0.0,2.36,2.08,400.0,0.0,2800.0,0.22,0.07,0.19,400.0,0.0,0.0,4.44,17.2,2011-10-24,64.0,-1.1
0.0,0.0,4.685622144144146,7.55,1485.0,0.0,31557.0,1.455353774358975,0.20443788535031837,0.318,164096.0,0.0,0.0,5.213,17.0,2011-10-24,61.5,-1.1
0.0,0.0,1.9411599999999998,17.9,0.0,0.0,112200.0,0.36578,0.042166,0.66286,18326.0,0.0,0.0,5.43735,17.0,2011-10-24,61.5,-1.1
1007.6029411764706,760.0,4.55,5.9,0.0,0.05231,34882.62745098039,5.86,0.20443788535031837,1.37,16576.024509803923,6878.632352941177,900.0,17.21,13.5,2011-10-26,15.0,-1.1
0.0,0.0,4.032369999999999,1.0,0.0,0.0,7106.0,1.4749,0.163244,0.579198,1122.0,0.0,0.0,5.7026699999999995,18.0,2011-10-30,27.5,-1.1
0.0,0.0,3.66,1.83,0.0,0.0,2600.0,0.25,0.20443788535031837,0.24,7800.0,7800.0,10399.0,2.77,17.0,2011-10-31,40.0,-1.1
800.0,0.0,0.82,3.11,400.0,0.0,800.0,1.56,0.15,0.31,3200.0,15200.0,3600.0,4.42,16.3,2011-10-31,40.0,-1.1
0.0,0.0,4.685622144144146,6.774735347222225,371.0,0.0,2228.0,1.455353774358975,0.20443788535031837,0.6738714375,4455.0,2599.0,2599.0,8.540238396226417,17.0,2011-10-31,83.0,-1.1
0.0,0.0,4.69,2.32,371.0,0.0,2228.0,0.448,0.035,0.41,4455.0,2599.0,2599.0,5.508,17.0,2011-10-31,83.0,-1.1
0.0,42745.0,1.06,4.94,0.0,0.0,0.0,1.97,0.12,0.43,17098.0,34196.0,2350970.0,4.79,15.0,2011-10-31,126.0,-1.1
2751.519801980198,50.0,3.77,4.43,0.0,0.046524,5357.782178217822,5.42,0.314304457142857,1.49,4504.69801980198,26436.712871287127,2600.0,21.63,12.3,2011-11-02,-21.0,-1.1
0.0,0.0,4.65947,4.0,0.0,0.0,374.0,6.49214,0.37790999999999997,0.815329,374.0,1122.0,748.0,7.958019999999999,16.0,2011-11-06,42.5,-1.1
0.0,0.0,3.57,3.04,0.0,0.0,5200.0,0.42,0.314304457142857,0.35,10399.0,5200.0,0.0,2.48,16.5,2011-11-07,38.0,-1.1
0.0,0.0,12.538,0.51,0.0,0.0,2599.0,8.826,0.561,1.251,1485.0,1485.0,743.0,16.545,13.0,2011-11-07,31.5,-1.1
0.0,0.0,0.61,1.66,0.0,0.0,0.0,0.33,0.06,0.22,1600.0,47600.0,50000.0,2.3,16.4,2011-11-07,38.0,-1.1
2751.519801980198,1490.0,1.55,13.93,130.0,3.81466,5357.782178217822,6.13,0.314304457142857,1.11,4504.69801980198,26436.712871287127,153850.0,19.68,12.1,2011-11-09,-28.0,-1.1
0.0,0.0,5.1526,6.0,2618.0,0.0,374.0,2.4582,0.330071,0.54506,2618.0,1870.0,0.0,5.60337,16.5,2011-11-13,37.5,-1.1
0.0,0.0,3.32,0.6,0.0,0.0,0.0,0.26,0.314304457142857,0.27,0.0,15599.0,2600.0,2.11,17.5,2011-11-14,59.0,-1.1
0.0,0.0,1.01,0.8,0.0,0.0,0.0,0.39,0.07,0.29,400.0,11200.0,800.0,2.1,16.0,2011-11-14,59.0,-1.1
371.0,0.0,4.138,8.11,1485.0,0.0,8910.0,0.935,0.124,0.404,10395.0,1485.0,371.0,6.341,14.0,2011-11-14,74.5,-1.1
2751.519801980198,7066.67,0.24,48.55,83.0,0.0,5357.782178217822,0.49,0.314304457142857,1.45,4504.69801980198,26436.712871287127,250.0,19.45,11.3,2011-11-16,48.0,-1.1
0.0,42745.0,2.43,6.32,0.0,0.37,0.0,4.47,0.1,0.57,0.0,0.0,1470420.0,3.64,14.0,2011-11-17,92.0,-1.1
0.0,0.0,6.828664471365636,2.0,748.0,0.0,748.0,2.382738371980675,0.314304457142857,0.7558347699115048,10472.0,748.0,0.0,8.739704468181817,14.0,2011-11-20,-19.0,-1.1
0.0,0.0,0.73,2.64,0.0,0.0,2600.0,2.382738371980675,0.314304457142857,0.21,0.0,28598.0,64996.0,8.739704468181817,17.0,2011-11-21,15.0,-1.1
0.0,0.0,0.68,0.62,0.0,0.0,0.0,0.17,0.04,0.27,800.0,7200.0,400.0,1.46,15.8,2011-11-21,15.0,-1.1
0.0,0.0,11.545,1.57,8353.0,0.0,0.0,0.975,0.15,1.035,0.0,232.0,2320.0,7.195,15.0,2011-11-21,6.5,-1.1
2751.519801980198,2360.0,0.11,52.85,100.0,3.12774,5357.782178217822,0.07,0.314304457142857,0.75,4504.69801980198,26436.712871287127,81200.0,15.61,11.3,2011-11-23,-38.0,-1.1
0.0,0.0,3.188,1.22,464.0,0.0,0.0,0.556,0.11,0.471,0.0,4409.0,464.0,3.93,15.0,2011-11-27,-0.5,-1.1
0.0,0.0,0.98,3.87,0.0,0.05,0.0,0.22,0.314304457142857,0.2,2600.0,51997.0,33798.0,8.739704468181817,17.0,2011-11-28,12.0,-1.1
1200.0,0.0,0.7,1.38,400.0,0.0,800.0,0.39,0.09,0.28,800.0,800.0,400.0,2.39,15.5,2011-11-28,12.0,-1.1
0.0,0.0,3.93455,6.587717171171175,0.0,0.0,0.0,1.5289700000000002,0.371236,0.58019,1870.0,0.0,0.0,4.74523,16.0,2011-11-28,42.5,-1.1
2751.519801980198,820.0,0.13,53.27,80.0,0.7979350000000001,5357.782178217822,0.21,0.314304457142857,0.65,4504.69801980198,26436.712871287127,25350.0,18.22,11.5,2011-11-30,334.0,-1.1
0.0,0.0,3.82,1.54,0.0,0.0,0.0,7.04,0.29,1.06,0.0,0.0,51294.0,16.03,13.0,2011-12-03,2.0,-1.0
0.0,0.0,0.9972139999999999,3.5,374.0,0.0,1870.0,1.9590299999999998,0.48097,0.359575,12716.0,0.0,0.0,4.45831,15.0,2011-12-04,16.0,-1.0
